"x","y"
202657.68188408,213620.36116037
132256.66284493,270970.76101845
147014.2193607,270655.40356729
230886.10741234,269189.35399868
147659.98465962,267830.84566882
225656.82808721,267259.25521259
182485.2552243,266106.2329033
120230.94545287,262480.04451338
230388.92464842,262114.23164025
244970.75696907,260600.7763316
224909.18834611,259203.38005924
124720.89135987,258866.35925258
238613.81841888,255962.40127302
217022.94974031,245515.31127167
261271.45800907,244804.66742892
246357.54544455,243648.02308757
241660.61255797,239996.76673248
235540.28750132,236575.14475332
121578.8570817,234272.06776561
229781.43736859,233381.68024697
263818.30282346,229377.849778
140755.94481895,229223.38119209
238741.97631703,267855.86111742
234628.38580945999,263232.02203993
217049.71143674,233368.63374956
234736.41534213,233271.95977817
246784.86819381,261636.55770901
217007.15314862,244998.15650031
222957.84831869,234198.8843122
152734.72851524001,224027.75346626
240700.37959617,217421.51949289
134003.13935642,216551.22539929
179766.43425773,272647.9048868
232981.41913529,266572.31582187
237935.02412657,265246.8749959
237935.02412657,265246.8749959
268106.85445004,260111.72779489
274182.67104011,258354.64860377
241731.39494995,258334.34237176
113700.19820671,257315.04099143
213306.29704926,242439.79069514
228415.36246497,230937.35915132
159666.28107614,222761.46458131
201690.4141571,268910.98134029
188685.37778219,266942.63655333
243047.20230651,264129.74809251
234847.76689843,261902.9947537
232657.235482628,261726.353964847
252328.11757822,259246.21361219
112484.88917299,259230.39448153
279800.79774676,256932.4264199
175818.2203419,242812.42743551
258152.89400077,238254.99925032
242284.79934431,230941.87563785
122229.93749625,227377.41204935
140208.02348274,227197.96873312
166796.07819729,225276.2509259
255649.5384151,220281.01058091
134722.57108424,218566.50594034
235776.02591247,216245.28860997
134903.45972018,215719.70424876
213255.63234183,270324.73274314
241001.34307845,268543.94668363
192005.43031944,267289.54915539
215693.10284695,267213.32650649
177057.65609588,266225.8578726
162242.64435012,265542.65932661
239200.39119727,263531.57307072
248361.42404352,262026.37107478
130719.70794841,259475.12859976
259439.6372836,256342.28634107
259129.38713244,255210.28193166
114327.79733396,255005.9124934
127810.80999165,254201.1650909
128081.31161956,242351.36803411
252477.70030909,236623.76144702
306538.58184656,234522.95376297
139637.51264416,234100.97894961
169163.02644841,225615.55565315
169868.38975362,224972.90411826
130967.68042692,275363.63523281
136645.51531214,274587.98463756
131788.91261762,273981.27837284
124828.7725275,270682.35787505
214309.321731611,270004.27896315
211089.62840894,269658.99175366
164888.65130155,269591.96066087
245800.94275451,267127.60223002
233715.37885358,266593.33738709
235466.58401551,264224.41233936
226070.83146091,258340.83009407
188352.13479291,251921.21879795
278890.85374992,245621.66173951
233593.6425859,241873.93528876
259845.48675024,237007.87067684
253151.82004043,236528.14410433
127221.13039816,271196.87901243
165833.83027664,270547.70171932
237761.474799,268961.36621371
243047.20230651,264129.74809251
249895.10114773,260973.79451824
254257.16375777,260153.31853451
140836.54670252,260145.54396143
138007.37676972,256028.48537436
113367.00835365,255429.14970645
209067.36041922,254312.32949702
221659.1731055,251142.08917721
279604.89721584,243035.39991145
126294.97713074,237360.08615127
256412.38685798,229894.82336848
224338.31755622,236344.07941297
202641.89533233,266631.01460384
209874.4982892,252512.5613877
262330.37344719,233288.32184949
176950.95038397,272475.04160964
214298.13250322,270577.21939988
145427.14522128,269201.70745452
165914.21516659,268978.77177209
257869.04586727,261228.11755351
282197.92146141,257179.88841344
274864.86340126,255542.50693872
260207.74996075,244553.76078553
217668.93040149,233875.10157295
128968.08232834,224005.38443173
215393.00760604,215267.15649964
202818.21830832,272403.08708966
161734.77720207,272373.96033183
209411.47912646,271453.9745626
163088.72324602,270512.12238909
125998.55616751,267296.76907422
193294.40913351,267016.15702924
178402.92145993,264493.1054427
262718.8748072,261037.20884821
245338.81051996,259127.1836261
139781.54140082,258367.86949069
282864.9819623,247810.93890188
227510.46244133,241352.75613671
202875.94362425,240473.51965686
120048.80515771,227359.20317573
168535.58463372,224507.12732455
152843.84543064,223771.58244318
205072.66242928,219878.35900842
215353.25736301,270537.58011846
216972.54242705,267685.21082377
195127.06732412,266583.51489734
232195.73422199,261517.19846418
278529.62150709,257524.43885559
195093.11518315,232983.10405404
195093.11518315,232983.10405404
153926.03327701,224177.37695292
192136.37734574,223039.70328392
255920.63576028,220725.44343827
153350.05442393,219943.31981806
249052.25253465,219260.55436089
129917.58750245,272889.84681165
202648.35801045,265381.52422231
119880.99121846,261370.01588845
233954.02017999,258084.02017999
240103.94547307,244922.05743627
227059.99467005,235563.45117859
125427.04451106,227212.51132822
118395.23879992,216748.67059069
206005.26092088,214418.4439071
127543.90344075,274544.78516517
237741.80444876,259092.14479595
272675.79022004,257346.56934263
200923.74392482,256349.00966899
158444.79065943,252068.61817095
254854,245855
133499.42556397,230231.15467615
211587.19505688,227038.39515583
182018.01995298,226245.50320352
123463.71969718,226022.13496254
212116.00093565,225188.45471283
203574.35975211,224060.02788594
173232.23236867,222727.44725119
124030.06468766,221814.63349999
175312.84496862,217251.92211978
231607.39851332,214301.38205315
127875.72785524,273402.89065082
237723.85684006,263563.07471527
160804.70363187,266844.64545663
238346.37446627,265815.44118955
264338.2547099,264711.46309554
209007.92090705,271834.31164251
194299.06956037,269709.2180563
239363.80724721,268378.59701766
124132.9891445,254946.22860236
280565.01027225,254628.7527465
114709.43009915,253019.08141583
125423.56207174,249853.16877951
282012.16377616,248999.22212813
124355.74188784,236531.30920107
267004.09235846,231400.13789203
121556.86139421,222956.01522128
153089.53971227,222143.93048939
237594.34669301,267790.30520185
193313.24993708,266026.96373229
232657.235482628,261726.353964847
281497.35974828,255931.64119878
282268.64879429,246522.9379002
125135.87266119,243571.22807504
256543.16731984,240450.01829186
128253.69657963,233322.27142632
121116.82636105,229343.57243003
266007.93799728,228561.46366641
159533.15289959,227371.64180614
134806.01545009,224521.73624803
137782.41650487,274019.34157561
240828.05040527,268251.52124345
204740.34122181,267494.81197871
129429.73224636,267284.45012422
245794.529675505,267130.989915134
199395.62409984,266462.83328566
234205.2539405,265149.58786393
262772.17619639,259063.79365118
218969.7297256,257688.65947533
199465.61714865,257675.48730298
144002.72526803,252886.15134101
281959.30847527,245773.19492882
240260.24619167,241869.11053824
259532.18117492,238401.41221819
172349.46525088,236881.49064948
307138.32967376,235278.01007111
194414.62311291,233059.72445897
207724.50479622,227580.89535857
204159.62969693,224760.34798268
216100.87905693,215969.31658164
202764.19796572,215960.60965785
214453.31738195,215728.69199065
165117.70806595,270722.48030223
130954.35141097,267920.14074077
244200.8874047,267475.11371156
216784.2995429,267341.12378746
239928.367152995,265127.940143586
275476.73364108,260533.63916331
262447.28810803,259571.00177446
230996.11867274,259472.07145204
144793.1629928,257346.13694421
157223.98741806,256926.05970854
259439.6372836,256342.28634107
260467.00495268,255255.10701201
225715.49128768,254099.21622441
241565.10861785,244690.55184344
250032.68670911,238801.28223928
236576.52578288,235022.09469942
133858.69843158,217412.84201899
123447.48764445,270092.87222354
127888.49641326,266921.06809059
216498.55107894,264964.32368721
232181.38359836,261421.37981901
231651.44817807,257228.0990194
140281.99800843,256899.80152469
171282.69978466,247551.71039847
252615.74666039,246955.64133949
272046.65787617,246805.2455734
238042.87457466,244995.67623709
145512.21632385,241808.72283651
212187.33614575,270330.62743522
264306.73507929,235387.34177273
239008.13199618,268890.5976594
239330.23372586,259947.83338138
266583.87541867,228127.59314768
170923.01853821,224585.49313235
177548.10834882,272128.8894562
146968.61835384,271804.697498
122583.71089257,270198.967932
121980.38632558,263600.01899612
117235.17162523,260858.33430935
242728.07624055,245650.72019716
214817.25770656,243134.82271717
234154.2870333,235694.00947291
228182.29404809,230738.21448002
204238.54129711,227378.67719805
129886.55862056,273070.23301858
247475.9324323,268926.60206161
200728.95781478,268080.53222201
241656.55639182,264515.13879024
235223.80435149,263945.50825535
222794.73976887,260927.28279583
261979.64467644,260381.9216033
232141.79297296,257010.13587706
258452.13294231,251822.56837452
247591.32068414,246499.21178515
237957.1885815,246021.90248543
254854,245855
273292.23264885,241606.72622151
170130.45945245,233087.70581336
231069.39657594,232849.59332428
214494.06799787,227606.70755623
132606.65840424,273083.01650918
145816.8677806,271258.77501176
237217.34941062,268930.49201568
237217.34941062,268930.49201568
200193.57843777,268632.17717794
125014.27940639,267656.4040839
240833.80230648,267403.65200719
228589.3572954,263604.79235799
208154.51002808,263355.39105576
247839.20574451,260865.39698826
112668.63674094,259590.88004138
233118.03230545,257465.86756683
283736.33615408,248111.97094091
243551.92914322,245957.40322286
257075.0368187,243447.31442782
221609.24022514,241757.96228512
120908.20934553,227572.09750205
157756.65067968,218532.99850481
128714.65725693,274315.54112428
194283.15395022,269802.85005486
146723.93321983,269065.37084176
217693.12522849,268400.67790582
191704.17791342,267938.48761963
264809.49152967,264150.67702862
234658.93613442,263785.2594941
245179.0780996,261399.08029638
254405.40925548,260036.99255649
254221.91124927,258629.73821579
232101.63852654,258523.48078397
226070.83146091,258340.83009407
207252.50986556,255150.50908831
251465.74899925,239047.32324143
190939.96165492001,230814.544065
123402.993625,228558.59880655
253390.44959217001,224959.74161714
133728.02800944,223665.19776731
226729.46304111,268189.78695884
237105.33095671,263333.28330457
240579.28965163,262568.56685425
113359.16644707,258824.75683587
262328.26948998,258770.28930436
114114.53880494,257380.59793092
248441.27738063,252838.44831268
237957.1885815,246021.90248543
239038.45692055,242505.95548065
202767.47086912,237498.57382191
217760.37437331,236382.2841538
177491.17430182,223704.88802161
125350.0237074,271006.29146072
227837.9757272,260030.14022117
126795.06657807,269214.89691715
152216.54868884,267157.70546238
184404.06993291,264427.02298036
233074.84574678,262744.78354317
222624.10407045,260937.66319147
116594.0494974,259482.5517782
248971.35551974,258119.98819483
252850.6291414,256706.25078352
244911.78126177,256705.65599188
255343.66799242,251432.27901421
270742.11612253,240736.51648781
234294.06672987,238095.04829558
124853.3462093,231304.58010648
232262.51220574,231190.53260639
171703.9060491,223882.80800014
215650.56228265,216299.61105973
136895.52981908,270351.86410984
239008.13199618,268890.5976594
238453.23546239,265208.06663508
135184.54058566,259157.63792153
156619.02558123,256757.95397445
121071.06063407,256241.79036246
251307.48914144,255159.36745328
254560.24294638,249361.68431427
251730.75114643,246968.59158137
237957.1885815,246021.90248543
237957.1885815,246021.90248543
237952.62734408,245525.34667188
228928.32908106,238671.05138478
225697.36017306,236349.43385905
175094.93261015,217857.52339676
215009.74908675,216759.22258996
125863.95642917,270437.48148127
235278.61571314,268947.72192761
136475.69379208,267791.27175268
124375.2328506,265728.70207248
239742.16956506,265649.07778457
244105.51823439,261804.68461061
227595.39918546,260443.86928611
224325.82915419,258128.93437591
246639.1782557,257277.56323065
196917.61948356,255110.44259859
152802.17747872,254023.3388504
217816.13901361,243919.76780785
260916.61735904,235779.90378101
257400.35541333,228472.24894213
134396.20560817,274380.07301649
145249.87945224,269106.8493922
148720.08918845,268053.23946739
226702.97146558,256327.40462323
123135.12792741,251890.48564465
228615.42131708,236449.61900728
125768.92934969,222474.43906958
169584.21460928,220494.05715008
133931.14652826,218289.22745979
254025.18726526,218008.49854848
216143.61084603,215910.17718207
210550.43840848,270919.50453749
237933.80909058,269117.9611709
240933.83993859,266332.67933757
205350.04005956,260262.36033062
231654.33519098,258112.67850819
142195.19843054,246690.95185234
144403.83379734,226995.95785093
214525.58294197,214110.81674663
234519.70161175,264500.48341143
178999.2778748,222560.65460587
215353.43301408,270537.90263828
126054.70647919,270514.94503612
235103.86827954,269908.31095099
142208.65403465,268562.03471381
239739.41253383,268481.30930948
217693.12522849,268400.67790582
217693.12522849,268400.67790582
239824.88269851,266634.35002793
240233.118574,266283.09467238
222063.89688287,264232.469417
230637.20034267,252485.77215402
152224.16073072,251137.15457593
